id,title,release_date,genres,original_language,vote_average,vote_count,popularity,production_companies,vote_category,new_budget
650270,Ryoma! The Prince of Tennis,11/11/2021,"['Animation', 'Comedy']",Japanese,2,1,231.562,"['The Monk Studios', 'GAGA Corporation', 'KEICA']",bad,12.82125828
946700,Orkestra Lurtarra,4/8/2022,"['Animation', 'Adventure', 'Comedy']",Basque,4.7,6,131.416,"['Lotura Films', 'EiTB']",bad,12.82125828
760204,The Lair,10/28/2022,"['Horror', 'Action']",English,5.8,101,139.433,"['Highland Film Group', 'Rather Good Films', 'Ingenious Media', 'Scarlet Productions', 'Ashland Hill Media Finance']",bad,12.82125828
728754,Stand by Me Doraemon 2,11/20/2020,"['Animation', 'Family', 'Science Fiction']",Japanese,7.7,138,149.235,"['TOHO', 'Shin-Ei Animation', 'Fujiko Productions', 'Shogakukan', 'TV Asahi', 'Shogakukan-Shueisha Productions', 'Shirogumi', 'Robot Communications', 'dentsu', 'Asatsu-DK']",good,12.82125828
782936,Nocebo,11/3/2022,"['Mystery', 'Thriller', 'Horror']",English,6.2,74,148.458,"['Lovely Productions', 'Wild Swim Films', 'Epicmedia']",good,12.82125828
585083,Hotel Transylvania: Transformania,2/25/2022,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Adventure']",English,7,1503,142.152,"['Sony Pictures Animation', 'Sony Pictures', 'MRC']",good,12.82125828
1045944,The Boss Baby: Christmas Bonus,12/6/2022,"['Animation', 'Family', 'Adventure']",English,6.8,232,142.821,['DreamWorks Animation'],good,12.82125828
717728,Jeepers Creepers: Reborn,9/15/2022,"['Horror', 'Thriller', 'Mystery']",English,5.7,761,154.246,"['Orwo Studios (US)', 'Screen Media Films', 'Black Hangar Studios']",bad,15.42494847
1071806,Hunger,4/4/2023,"['Drama', 'Thriller']",Thai,7.5,201,152.161,['Song Sound Production'],good,12.82125828
873126,My Name Is Vendetta,11/30/2022,"['Action', 'Crime', 'Thriller']",Italian,6.8,463,142.507,['Colorado Film'],good,12.82125828
892048,Todos lo hacen,12/28/2022,"['Comedy', 'Crime']",Spanish,6.9,14,125.395,['A Contracorriente Films'],good,12.82125828
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",12/7/2005,"['Adventure', 'Family', 'Fantasy']",English,7.1,9510,152.756,"['Walt Disney Pictures', 'Walden Media', 'C.S. Lewis Company']",good,19.00846741
11849,Dungeons & Dragons,12/8/2000,"['Drama', 'Adventure', 'Fantasy']",English,4.3,523,128.766,"['New Line Cinema', 'Silver Pictures', 'Sweetpea Entertainment', 'Behaviour Worldwide', 'MDP Worldwide', 'Stillking Films']",bad,17.37085862
808,Shrek,5/18/2001,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']",English,7.7,15254,152.468,"['DreamWorks Pictures', 'Pacific Data Images', 'DreamWorks Animation']",good,17.90985512
637920,Miracle in Cell No. 7,10/10/2019,['Drama'],Turkish,8.3,4125,128.27,"['Lanistar Media', 'Motion Content Group', 'CJ Entertainment Turkey']",good,12.82125828
404250,Zatch Bell! 101st Devil,7/9/2004,"['Comedy', 'Animation', 'Adventure', 'Action']",Japanese,7.2,44,142.171,['Toei Animation'],good,12.82125828
868985,¡Que Viva México!,3/23/2023,"['Drama', 'Comedy']",Spanish,5.6,7,146.179,['Bandidos Films'],bad,12.82125828
337339,The Fate of the Furious,4/12/2017,"['Action', 'Crime', 'Thriller']",English,6.9,9445,161.934,"['Original Film', 'One Race', 'Universal Pictures']",good,19.33697148
168259,Furious 7,4/1/2015,"['Action', 'Thriller', 'Crime']",English,7.2,9693,150.018,"['Original Film', 'One Race', 'Universal Pictures']",good,19.06253463
836225,The Exorcism of God,3/11/2022,['Horror'],English,7.2,814,141.487,['Epica Pictures INC'],good,14.22097567
760741,Beast,8/11/2022,"['Thriller', 'Action', 'Horror', 'Adventure', 'Drama']",English,6.8,1089,140.455,"['RVK Studios', 'Will Packer Productions', 'Universal Pictures']",good,12.82125828
876797,The Last 10 Years,3/4/2022,"['Drama', 'Romance']",Japanese,7,25,174.204,['Warner Bros. Japan'],good,12.82125828
245891,John Wick,10/22/2014,"['Action', 'Thriller']",English,7.4,17279,129.839,"['87Eleven', 'DefyNite Films', 'MJW Films', 'Thunder Road']",good,16.81124283
996727,The Price We Pay,1/13/2023,"['Action', 'Thriller', 'Mystery', 'Crime', 'Horror']",English,5.9,111,134.389,"['828 Productions', 'Buffalo 8', '828 Media Capital', 'VMI Worldwide', 'ABS Payroll & Production Accounting Services', 'Project Indie Hope']",bad,12.82125828
287590,Saint Seiya: Legend of Sanctuary,6/21/2014,"['Action', 'Animation', 'Fantasy']",Japanese,6.5,590,129.686,"['Toei Animation', 'Marza Animation Planet']",good,16.95100477
118412,Berserk: The Golden Age Arc II - The Battle for Doldrey,6/23/2012,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Animation']",Japanese,7.5,308,148.902,"['Beyond C.', 'Graphinica', 'STUDIO4℃']",good,12.82125828
324786,Hacksaw Ridge,10/7/2016,"['Drama', 'History', 'War']",English,8.2,12221,121.525,"['Vendian Entertainment', 'Summit Entertainment', 'Cross Creek Pictures', 'IM Global', 'Screen Australia', 'Screen NSW', 'Permut Presentations', 'Pandemonium', 'Demarest Films', 'Lionsgate']",good,17.50439001
829560,The Next 365 Days,8/19/2022,"['Romance', 'Drama']",Polish,6.5,728,156.333,"['Ekipa Sp. z o.o.', 'Future Space', 'Next Film', 'TVN']",good,12.82125828
960258,Shark Bait,5/13/2022,"['Horror', 'Thriller', 'Action', 'Adventure']",English,5.8,230,121.987,"['Altitude Film Sales', 'Ingenious Media']",bad,12.82125828
265712,Stand by Me Doraemon,8/8/2014,"['Animation', 'Family', 'Science Fiction', 'Fantasy']",Japanese,7.3,417,235.204,"['TOHO', 'Shirogumi', 'Robot Communications', 'Shin-Ei Animation']",good,17.37085862
599019,Big Trip 2: Special Delivery,10/7/2022,"['Animation', 'Family', 'Adventure', 'Comedy']",Russian,6.6,62,166.831,"['Licensing Brands', 'Luminescence']",good,12.82125828
580489,Venom: Let There Be Carnage,9/30/2021,"['Science Fiction', 'Action', 'Adventure']",English,6.9,8762,137.937,"['Marvel Entertainment', 'Columbia Pictures', 'Pascal Pictures', 'Matt Tolmach Productions', 'Avi Arad Productions', 'Sony Pictures']",good,18.51599092
338958,Disenchanted,11/18/2022,"['Comedy', 'Family', 'Fantasy']",English,6.9,822,126.299,"['Walt Disney Pictures', 'Josephson Entertainment', 'Right Coast']",good,12.82125828
718930,Bullet Train,7/3/2022,"['Action', 'Comedy', 'Thriller']",English,7.5,4129,142.578,"['87North Productions', 'Columbia Pictures']",good,18.31532023
298618,The Flash,6/14/2023,"['Science Fiction', 'Action', 'Adventure']",English,0,0,123.659,"['Warner Bros. Pictures', 'Double Dream', 'The Disco Factory', 'DC Films']",bad,19.2091381
399566,Godzilla vs. Kong,3/24/2021,"['Action', 'Fantasy', 'Science Fiction']",English,7.7,8759,143.923,['Legendary Pictures'],good,19.11382792
671,Harry Potter and the Philosopher's Stone,11/16/2001,"['Adventure', 'Fantasy']",English,7.9,24703,144.983,"['Warner Bros. Pictures', 'Heyday Films', '1492 Pictures']",good,18.6438243
744276,After Ever Happy,8/24/2022,"['Romance', 'Drama']",English,6.8,841,133.273,"['Voltage Pictures', 'Wattpad', 'Vertical Entertainment', 'Ethea Entertainment', 'CalMaple Films']",good,12.82125828
1100962,One More Time,4/21/2023,"['Comedy', 'Drama']",Swedish,6,37,145.273,['Breakable Films'],bad,12.82125828
1114905,Death's Roulette,5/5/2023,"['Thriller', 'Mystery', 'Drama']",Spanish,6.5,34,163.899,"['VIS', '11:11 Films & TV']",good,12.82125828
1090328,La Trampa,8/11/2022,"['Comedy', 'Action']",Spanish,6.6,7,134.539,['Caribbean Films'],good,12.82125828
1035806,Detective Knight: Independence,1/20/2023,"['Action', 'Crime', 'Thriller']",English,5.5,114,144.669,"['Arcana Studio', '308 Enterprises', 'BondIt Media Capital', 'Buffalo 8']",bad,12.82125828
372058,Your Name.,8/26/2016,"['Romance', 'Animation', 'Drama']",Japanese,8.5,9777,139.896,"['CoMix Wave Films', 'TOHO', 'KADOKAWA', 'East Japan Marketing & Communications', 'AMUSE', 'voque ting', 'Lawson Entertainment', '4Kids Entertainment']",good,12.82125828
792775,Cop Secret,5/23/2022,"['Comedy', 'Action', 'Thriller']",Icelandic,6.2,74,139.738,"['Pegasus Pictures', 'Stöð 2', 'SamFilm']",good,12.82125828
9607,Super Mario Bros.,5/28/1993,"['Adventure', 'Fantasy', 'Comedy', 'Family', 'Science Fiction']",English,4.3,1098,124.391,"['Hollywood Pictures', 'Cinergi Pictures Entertainment', 'Allied Filmmakers', 'Lightmotive']",bad,17.68671157
337404,Cruella,5/26/2021,"['Comedy', 'Crime']",English,8.1,8158,112.862,"['Walt Disney Pictures', 'Gunn Films', 'Marc Platt Productions']",good,19.11382792
1111140,Two Sinners and a Mule,4/21/2023,"['Western', 'Action']",English,5.9,7,227.219,Company X,bad,12.82125828
845659,Perfect Addiction,2/16/2023,"['Drama', 'Romance', 'Action']",English,6.6,105,159.719,"['Constantin Film', 'JB Pictures', 'Spark Productions', 'Wattpad WEBTOON Studios']",good,12.82125828
830784,"Lyle, Lyle, Crocodile",10/7/2022,"['Comedy', 'Family', 'Music']",English,7.4,407,130.007,"['Hutch Parker Entertainment', 'Speck Gordon', 'Eagle Pictures', 'TSG Entertainment', 'Columbia Pictures', 'Sony Pictures']",good,17.72753356
752623,The Lost City,3/24/2022,"['Action', 'Adventure', 'Comedy']",English,6.6,2724,128.025,"['Paramount', 'Fortis Films', '3dot Productions', 'Exhibit A Film']",good,18.11957565
1093349,Barbie: Skipper and the Big Babysitting Adventure,3/3/2023,"['Family', 'Animation']",English,7.3,26,114.283,['Mattel Television'],good,12.82125828
1103856,Sex Games,4/28/2023,['Drama'],Tagalog,6.5,2,148.271,['Vivamax'],good,12.82125828
760104,X,3/17/2022,"['Horror', 'Mystery', 'Thriller']",English,6.8,1918,129.629,"['A24', 'Little Lamb Productions']",good,16.11809565
877269,Strange World,11/23/2022,"['Animation', 'Family', 'Adventure', 'Science Fiction']",English,6.5,936,111.827,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",good,19.00846741
338953,Fantastic Beasts: The Secrets of Dumbledore,4/6/2022,"['Fantasy', 'Adventure', 'Family']",English,6.8,3515,127.221,"['Warner Bros. Pictures', 'Heyday Films', 'Brazil Production Services']",good,19.11382792
848058,Piggy,10/7/2022,"['Horror', 'Thriller', 'Drama']",Spanish,6.7,361,112.199,"['Morena Films', 'Backup Media', 'Cerdita AIE']",good,14.6909793
438631,Dune,9/15/2021,"['Science Fiction', 'Adventure']",English,7.8,8790,132.516,['Legendary Pictures'],good,18.92145603
851644,20th Century Girl,10/6/2022,"['Romance', 'Drama']",Korean,8.4,448,138.051,['Yong Film'],good,4.779123493
826753,Candy Land,1/6/2023,"['Horror', 'Thriller']",English,6.6,59,124.032,['Roxwell Films'],good,12.82125828
1019345,Shabash Feluda: Gangtokey Gondogol,5/5/2023,"['TV Movie', 'Crime', 'Mystery']",Bengali,0,0,103.376,"['Roadshow Films', 'Eskay Movies']",bad,12.82125828
1047431,Prancer: A Christmas Tale,11/22/2022,"['Family', 'Fantasy']",English,6.4,12,107.249,Company X,good,12.82125828
943221,Evil Eye,9/22/2022,['Horror'],Spanish,6.8,198,108.715,"['Film Tank', 'Cinépolis Producciones', 'Cinema Máquina']",good,14.34878237
960704,Fullmetal Alchemist: The Final Alchemy,6/24/2022,"['Action', 'Adventure', 'Fantasy']",Japanese,6.3,150,131.153,"['Warner Bros. Japan', 'SQUARE ENIX', 'Oxybot']",good,12.82125828
791373,Zack Snyder's Justice League,3/18/2021,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",English,8.2,8818,118.937,"['Warner Bros. Pictures', 'The Stone Quarry', 'Atlas Entertainment', 'Access Entertainment', 'Dune Entertainment', 'DC Films']",good,18.0640058
760161,Orphan: First Kill,7/27/2022,"['Horror', 'Thriller']",English,6.8,1685,110.014,"['Dark Castle Entertainment', 'Entertainment One', 'Eagle Vision']",good,12.82125828
957752,BDE,1/20/2023,['Comedy'],French,4.8,68,117.853,"['Zoé & Cie', 'Belga Productions', 'Marvelous Productions', 'Amazon']",bad,12.82125828
901563,Close,11/1/2022,['Drama'],French,7.8,368,102.149,"['Agat Films & Cie / Ex Nihilo', 'Diaphana Films', 'Topkapi Films', 'Versus Production', 'Menuet', 'Eurimages', 'Les Films Velvet', 'VTM', 'RTBF', 'Vlaams Audiovisueel Fonds', 'Nederlands Fonds voor de Film', 'Canal+', 'Ciné+', 'Sacem', ""Centre du Cinéma et de l'Audiovisuel de la FWB"", 'La Culture avec la Copie Privée', 'Casa Kafka Pictures', 'Screen Flanders', 'Lumière', 'The Match Factory']",good,12.82125828
912908,Strays,8/17/2023,"['Comedy', 'Adventure']",English,0,0,146.598,"['Universal Pictures', 'PictureStart', 'Lord Miller Productions', 'Gloria Sanchez Productions', 'Rabbit Hole Productions', 'Universal Animation Studios']",bad,12.82125828
566525,Shang-Chi and the Legend of the Ten Rings,9/1/2021,"['Action', 'Adventure', 'Fantasy']",English,7.6,8013,122.556,['Marvel Studios'],good,18.82614585
113082,Berserk: The Golden Age Arc I - The Egg of the King,2/3/2012,"['Action', 'Adventure', 'Fantasy', 'Animation']",Japanese,7.4,388,137.134,"['Beyond C.', 'Graphinica', 'STUDIO4℃', 'Warner Bros. Japan']",good,12.82125828
630639,High School Teacher: Maturing,1/15/1985,['Drama'],Japanese,6,15,100.23,['Nikkatsu Corporation'],bad,12.82125828
877703,Teen Wolf: The Movie,1/18/2023,"['Action', 'Fantasy', 'TV Movie']",English,7.7,601,117.673,"['MTV Entertainment Studios', 'MGM Television', 'First Cause', 'Capital Arts Entertainment']",good,12.82125828
852046,Athena,9/9/2022,['Drama'],French,6.6,546,111.431,"['Iconoclast', 'Lyly Films']",good,12.82125828
610150,Dragon Ball Super: Super Hero,6/11/2022,"['Animation', 'Science Fiction', 'Action']",Japanese,7.9,2387,107.895,"['Toei Animation', 'Shueisha', 'Fuji Television Network', 'Bandai Namco Entertainment', 'Bird Studios', 'Toei Company']",good,12.82125828
24428,The Avengers,4/25/2012,"['Science Fiction', 'Action', 'Adventure']",English,7.7,28543,121.956,['Marvel Studios'],good,19.2091381
756999,The Black Phone,6/22/2022,"['Horror', 'Thriller']",English,7.8,3826,111.237,"['Universal Pictures', 'Blumhouse Productions', 'Crooked Highway']",good,16.6487239
14836,Coraline,2/5/2009,"['Animation', 'Family', 'Fantasy']",English,7.8,6567,116.546,"['Focus Features', 'Laika Entertainment', 'Pandemonium']",good,17.90985512
9288,Dungeons & Dragons: Wrath of the Dragon God,9/1/2005,"['Action', 'Adventure', 'Fantasy', 'TV Movie']",English,4.4,96,109.343,"['Zinc Entertainment Inc.', 'Skyline Films', 'Studio Hamburg WorldWide Pictures', 'Sweetpea Entertainment']",bad,12.82125828
661374,Glass Onion: A Knives Out Mystery,11/23/2022,"['Comedy', 'Crime', 'Mystery']",English,7.1,4035,110.567,['T-Street Productions'],good,17.50439001
216015,Fifty Shades of Grey,2/11/2015,"['Drama', 'Romance', 'Thriller']",English,5.9,10888,124.447,"['Focus Features', 'Michael De Luca Productions', 'Trigger Street Productions']",bad,17.50439001
732459,Blade of the 47 Ronin,10/25/2022,['Fantasy'],English,6.8,154,141.866,['Universal 1440 Entertainment'],good,12.82125828
539681,DC League of Super-Pets,7/27/2022,"['Animation', 'Action', 'Family', 'Comedy', 'Science Fiction']",English,7.4,1215,107.644,"['Warner Animation Group', 'DC Entertainment', 'Seven Bucks Productions', 'Animal Logic', 'Warner Bros. Pictures']",good,18.31532023
44281,Halfaouine: Boy of the Terraces,9/14/1990,"['Comedy', 'Drama']",Arabic,6.8,31,116.509,"['Les Films du Scarabée', 'Cinétéléfilms', 'France Média']",good,12.82125828
800301,What's Love Got to Do with It?,1/26/2023,"['Romance', 'Comedy']",English,6.4,48,113.569,"['Working Title Films', 'Instinct Productions', 'StudioCanal']",good,12.82125828
619329,Munthiri Kaadu,4/7/2023,"['Drama', 'Action']",Tamil,4.3,3,102.546,['Aathi Thiraikalam'],bad,12.82125828
767,Harry Potter and the Half-Blood Prince,7/7/2009,"['Adventure', 'Fantasy']",English,7.7,17623,130.573,"['Warner Bros. Pictures', 'Heyday Films']",good,19.33697148
1040603,Orgasm Inc: The Story of OneTaste,11/5/2022,['Documentary'],English,6.4,57,110.792,['Good Thing Going Productions'],good,12.82125828
400928,Gifted,4/12/2017,"['Drama', 'Comedy']",English,8.1,4788,96.766,"['Grade A Entertainment', 'Dayday Films', 'FilmNation Entertainment', 'Fox Searchlight Pictures']",good,15.76142071
939210,Blue's Big City Adventure,11/18/2022,"['Family', 'Adventure', 'Music', 'Animation']",English,7.4,83,116.033,"['Nickelodeon Movies', '9 Story Media Group', 'Brown Bag Films']",good,12.82125828
1013870,Kids vs. Aliens,1/20/2023,"['Science Fiction', 'Horror', 'Adventure', 'Action']",English,6,52,115.725,"['Bloody Disgusting', 'Cinepocalypse', 'Studio71', 'Shut Up & Colour Pictures', 'Yer Dead Productions']",bad,12.82125828
946740,Papá al rescate,1/5/2023,"['Comedy', 'Family']",Spanish,5.5,16,104.869,"['Rizoma Films', 'Frontera Films', 'Leyenda']",bad,12.82125828
337167,Fifty Shades Freed,1/17/2018,"['Drama', 'Romance']",English,6.7,7341,124.56,"['Universal Pictures', 'Perfect World Pictures']",good,17.82284374
829557,365 Days: This Day,4/27/2022,"['Romance', 'Drama']",Polish,5.8,1104,121.896,"['Ekipa Sp. z o.o.', 'Future Space', 'Next Film', 'TVN']",bad,12.82125828
1037858,The Soccer Football Movie,11/9/2022,"['Animation', 'Comedy', 'Family']",English,6.1,89,107.905,['Splash Entertainment'],good,12.82125828
880841,Abandoned,6/17/2022,"['Horror', 'Mystery', 'Thriller']",English,6.3,219,101.141,['Vertical Entertainment'],good,12.82125828
460465,Mortal Kombat,4/7/2021,"['Action', 'Fantasy', 'Adventure']",English,7.1,5214,100.015,"['Atomic Monster', 'Broken Road Productions', 'New Line Cinema']",good,16.81124283
795514,The Fallout,3/17/2021,['Drama'],English,7.7,766,86.222,"['Clear Horizon Entertainment', 'SSS Entertainment']",good,12.82125828
751741,Night at the Museum: Kahmunrah Rises Again,12/9/2022,"['Animation', 'Comedy', 'Family', 'Fantasy']",English,6.8,198,97.117,"['21 Laps Entertainment', '1492 Pictures', 'Walt Disney Pictures']",good,12.82125828
899579,There's Something Wrong with the Children,1/17/2023,"['Horror', 'Mystery', 'Thriller']",English,6,101,105.345,"['Epix', 'Blumhouse Television']",bad,12.82125828
740952,Savage Salvation,12/2/2022,['Thriller'],English,6.5,166,113.343,"['River Bay Films', 'Ingenious Media', 'Lucky 13 Productions', 'The Avenue Entertainment', 'Convergence Entertainment', 'Diamond Film Productions', 'Highland Film Group', 'Pimienta', 'BondIt', 'SSS Entertainment', 'Verdi Productions', 'VVS Films']",good,11.35796612
840789,Matadero,12/9/2022,['Drama'],Spanish,6,2,99.404,"['El Viaje Films', '4 à 4 Productions', 'Prisma Cine', 'Magoya Films']",bad,12.82125828
579974,RRR,3/24/2022,"['Action', 'Drama']",Telugu,7.8,918,121.562,"['DVV Entertainment', 'Pen Studios', 'Lyca Productions']",good,18.04961706
4232,Scream,12/20/1996,"['Crime', 'Horror', 'Mystery']",English,7.4,5853,100.682,"['Dimension Films', 'Woods Entertainment']",good,16.52356076
779782,The School for Good and Evil,10/19/2022,['Fantasy'],English,7.1,954,111.722,['Feigco Entertainment'],good,12.82125828
290271,"One Piece ""3D2Y"": Overcome Ace's Death! Luffy's Vow to his Friends",12/31/2014,"['Action', 'Animation', 'Adventure', 'Comedy', 'Fantasy']",Japanese,7.2,100,113.096,"['Toei Animation', 'Toei Company']",good,12.82125828
